record_id,date,route_id,vessel_type_id,port_id,distance_nm,freight_rate_usd,transit_delay_days,trade_volume_tons,ghg_emission_tons,period_status
2533,2023-03-14,4,4,102,1551,1881,1,51726,4716.5,Pre-Disruption
2534,2025-11-19,1,3,102,8677,2353,6,66726,23016.5,Post-Disruption
2535,2023-07-14,3,1,102,6114,3361,9,60874,17074.0,Pre-Disruption
2536,2025-04-26,3,1,103,6386,3123,7,19247,16546.0,Post-Disruption
2537,2025-11-30,1,3,104,8647,2567,7,36779,22982.5,Post-Disruption
2538,2025-12-22,1,1,102,8654,2388,7,49389,22532.0,Post-Disruption
2539,2023-01-23,4,1,103,1566,1985,4,66122,5128.0,Pre-Disruption
2540,2023-12-26,1,3,103,8480,2240,5,56390,22057.0,During-Disruption
2541,2024-07-13,3,1,102,6395,3584,6,42818,17286.5,During-Disruption
2542,2024-11-02,1,1,104,8468,2876,7,82654,21850.0,During-Disruption
2543,2024-11-09,1,4,101,8582,2841,7,43728,22969.0,During-Disruption
2544,2024-03-15,2,1,102,11763,4516,12,17214,30466.5,During-Disruption
2545,2025-07-21,1,1,102,8663,2329,4,83843,23316.5,Post-Disruption
2546,2023-01-07,2,3,101,11785,4687,14,17969,31250.5,Pre-Disruption
2547,2024-02-25,2,4,104,11743,4021,12,24613,30059.5,During-Disruption
2548,2025-04-12,1,1,101,8693,2240,5,37847,23015.5,Post-Disruption
2549,2024-07-12,1,2,102,8548,2352,7,20934,22156.0,During-Disruption
2550,2025-07-02,1,3,102,8659,2757,7,19627,22279.5,Post-Disruption
2551,2025-10-03,1,1,103,8458,2549,5,35486,22765.0,Post-Disruption
2552,2023-05-06,3,1,101,6193,2908,8,62999,17099.5,Pre-Disruption
2553,2024-01-30,2,1,103,11704,4612,15,20233,29853.0,During-Disruption
2554,2025-03-27,1,3,103,8482,2246,7,27779,23023.0,Post-Disruption
2555,2025-05-30,2,3,103,11736,4329,14,79820,30879.0,Post-Disruption
2556,2024-07-29,1,1,103,8426,2202,6,56964,22038.0,During-Disruption
2557,2023-11-21,1,3,101,8412,2608,6,69670,22489.0,During-Disruption
2558,2025-07-18,1,3,101,8464,2235,5,32022,23143.0,Post-Disruption
2559,2025-04-12,3,1,101,6302,3142,7,22903,16465.0,Post-Disruption
2560,2025-11-20,4,2,102,1579,2033,1,63581,5005.5,Post-Disruption
2561,2025-04-16,3,1,104,6396,3317,8,26099,16932.0,Post-Disruption
2562,2025-07-14,1,4,103,8670,2418,5,43791,22273.0,Post-Disruption
2563,2024-03-18,1,2,102,8414,2400,5,72272,21554.0,During-Disruption
2564,2023-03-16,2,2,101,11700,4393,12,82094,29770.0,Pre-Disruption
2565,2024-07-10,3,2,101,6370,3438,7,47395,17629.0,During-Disruption
2566,2023-12-29,4,2,102,1447,2200,4,28231,4810.5,During-Disruption
2567,2024-03-23,1,4,103,8581,2468,5,25863,22512.5,During-Disruption
2568,2023-09-19,1,2,101,8582,2323,6,39201,23378.0,Pre-Disruption
2569,2023-05-05,2,4,103,11913,4399,12,83496,31577.5,Pre-Disruption
2570,2025-06-29,3,2,103,6126,3180,8,60697,16861.0,Post-Disruption
2571,2023-09-02,3,1,104,6325,3332,8,79187,16419.5,Pre-Disruption
2572,2024-06-25,2,4,101,11857,4399,12,24727,30977.5,During-Disruption
2573,2024-04-29,4,2,102,1459,1601,4,48260,4751.5,During-Disruption
2574,2023-05-02,2,2,104,11765,4328,12,55648,29935.5,Pre-Disruption
2575,2023-05-05,4,4,103,1573,2234,4,34374,5207.5,Pre-Disruption
2576,2023-06-19,4,1,102,1451,1982,4,25636,4579.5,Pre-Disruption
2577,2023-05-04,3,1,104,6342,3488,8,63713,16469.0,Pre-Disruption
2578,2025-11-24,1,1,104,8690,2277,6,34967,22618.0,Post-Disruption
2579,2024-10-07,1,2,104,8643,2531,6,28979,23058.5,During-Disruption
2580,2025-02-24,2,3,103,11820,4162,14,30857,30669.0,Post-Disruption
2581,2023-07-20,2,4,103,11741,4149,12,82917,30629.5,Pre-Disruption
2582,2024-01-04,3,1,101,6283,3459,7,77098,16802.5,During-Disruption
2583,2025-03-07,1,3,104,8444,2825,4,40973,23037.0,Post-Disruption
2584,2023-03-18,1,4,102,8451,2704,5,43122,22639.5,Pre-Disruption
2585,2023-02-28,3,2,103,6250,3475,6,17499,17250.0,Pre-Disruption
2586,2024-03-06,1,1,104,8428,2349,6,19279,21835.0,During-Disruption
2587,2024-09-29,1,2,102,8456,2784,5,47653,21722.0,During-Disruption
2588,2023-04-19,1,4,103,8674,2246,4,44589,23121.0,Pre-Disruption
2589,2025-10-04,2,4,102,11908,4361,12,58385,31589.0,Post-Disruption
2590,2023-03-09,1,2,102,8407,2892,7,74568,21762.5,Pre-Disruption
2591,2025-12-28,3,4,101,6346,3273,6,52474,17649.0,Post-Disruption
2592,2023-11-01,2,1,103,11894,4094,14,25275,31045.0,During-Disruption
2593,2024-11-04,4,1,103,1427,1700,1,47992,5077.5,During-Disruption
2594,2023-12-31,2,4,103,11995,4389,12,25232,31662.5,During-Disruption
2595,2025-03-31,1,1,103,8634,2794,6,21999,23482.0,Post-Disruption
2596,2023-12-09,1,1,101,8529,2281,5,65468,23191.5,During-Disruption
2597,2025-08-04,1,1,101,8475,2832,5,18544,22357.5,Post-Disruption
2598,2025-06-17,2,2,104,11932,4412,14,30612,31471.0,Post-Disruption
2599,2025-01-31,1,2,103,8629,2202,5,28362,22699.5,Post-Disruption
2600,2023-12-07,1,1,102,8588,2212,7,50564,22676.0,During-Disruption
2601,2025-07-30,2,4,101,11701,4163,12,55196,31149.5,Post-Disruption
2602,2024-01-18,1,4,102,8464,2816,4,66965,21788.0,During-Disruption
2603,2025-09-30,1,1,102,8451,2544,5,78592,22853.5,Post-Disruption
2604,2023-10-27,3,1,102,6133,3065,7,19462,16030.5,Pre-Disruption
2605,2023-05-19,4,3,104,1639,1674,2,79828,5363.5,Pre-Disruption
2606,2023-12-25,1,2,104,8528,2259,6,15832,22748.0,During-Disruption
2607,2025-04-15,1,1,103,8642,2581,7,44779,23205.0,Post-Disruption
2608,2024-04-27,4,1,101,1497,1672,4,44740,5712.5,During-Disruption
2609,2025-06-27,1,1,103,8475,2860,5,70785,23136.5,Post-Disruption
2610,2025-05-15,4,1,104,1618,1722,3,37577,5052.0,Post-Disruption
2611,2023-05-19,1,1,104,8500,2666,5,60871,22825.0,Pre-Disruption
2612,2025-09-22,3,2,102,6218,3188,8,82784,16222.0,Post-Disruption
2613,2024-03-10,1,3,103,8539,2715,6,83882,23319.5,During-Disruption
2614,2024-05-23,4,3,102,1624,2080,1,17237,5696.0,During-Disruption
2615,2023-09-30,1,1,104,8654,2436,5,71453,23394.0,Pre-Disruption
2616,2023-04-14,2,3,103,11772,4171,12,33020,31119.0,Pre-Disruption
2617,2025-01-31,1,1,103,8555,2584,4,58788,22184.5,Post-Disruption
2618,2025-02-25,1,1,101,8658,2645,7,82187,22524.0,Post-Disruption
2619,2023-06-14,3,3,104,6163,3106,8,76134,16073.5,Pre-Disruption
2620,2025-09-25,2,2,104,11735,4149,14,26204,30198.5,Post-Disruption
2621,2024-06-03,4,1,101,1647,2170,3,55436,5457.5,During-Disruption
2622,2024-05-31,2,2,104,11743,4150,14,71860,31334.5,During-Disruption
2623,2024-10-18,3,4,102,6218,3572,6,18582,16548.0,During-Disruption
2624,2024-09-04,2,2,102,11880,4112,14,30029,30958.0,During-Disruption
2625,2023-06-13,4,3,102,1469,1831,4,50297,4628.5,Pre-Disruption
2626,2023-03-05,4,4,103,1666,2087,4,41634,5523.0,Pre-Disruption
2627,2023-09-24,1,3,102,8618,2582,4,24769,23366.0,Pre-Disruption
2628,2023-09-03,3,2,104,6289,3273,6,20586,17146.5,Pre-Disruption
2629,2024-01-30,3,1,101,6355,3597,7,30108,17094.5,During-Disruption
2630,2024-04-20,1,1,102,8586,2446,5,78958,22149.0,During-Disruption
2631,2025-09-03,2,2,102,11926,4139,14,80966,30732.0,Post-Disruption
2632,2025-11-09,1,3,103,8460,2823,4,35816,22364.0,Post-Disruption
2633,2024-07-11,3,1,104,6267,3301,6,40694,16943.5,During-Disruption
2634,2025-10-14,1,4,101,8531,2324,7,80082,22621.5,Post-Disruption
2635,2025-06-01,1,1,104,8554,2555,7,51893,22825.0,Post-Disruption
2636,2023-05-27,2,3,102,11971,4238,15,40473,30549.5,Pre-Disruption
2637,2024-10-27,2,1,104,11909,4512,12,30447,31532.5,During-Disruption
2638,2024-09-11,3,1,101,6106,3532,7,41843,17232.0,During-Disruption
2639,2025-03-30,4,3,102,1410,2200,1,42818,4628.0,Post-Disruption
2640,2025-05-13,2,1,104,11899,4531,12,72568,31697.5,Post-Disruption
2641,2024-08-04,1,1,101,8650,2472,4,64559,22185.0,During-Disruption
2642,2025-10-19,3,2,102,6163,3076,7,33589,16818.5,Post-Disruption
2643,2024-11-25,2,2,102,11879,4405,15,77148,30288.5,During-Disruption
2644,2024-02-11,2,3,104,11827,4113,14,47570,30964.5,During-Disruption
2645,2024-02-03,1,4,103,8661,2226,6,78683,22385.5,During-Disruption
2646,2024-12-15,2,1,103,11819,4699,14,65344,31016.5,During-Disruption
2647,2024-12-04,1,2,101,8447,2617,5,58826,22147.5,During-Disruption
2648,2025-01-30,3,2,104,6168,3498,7,66543,16937.0,Post-Disruption
2649,2024-05-13,2,4,101,11961,4591,14,16422,31189.5,During-Disruption
2650,2025-08-31,3,4,104,6329,3361,8,63877,17147.5,Post-Disruption
2651,2023-03-23,2,3,101,11951,4179,13,34657,31396.5,Pre-Disruption
2652,2024-08-26,1,2,101,8630,2766,6,77060,22901.0,During-Disruption
2653,2025-02-10,3,1,104,6323,3146,6,78705,17698.5,Post-Disruption
2654,2025-06-21,2,1,103,11906,4499,15,46819,31525.0,Post-Disruption
2655,2023-12-31,1,2,101,8427,2516,5,60376,22881.5,During-Disruption
2656,2023-06-12,2,3,104,11918,4433,15,45504,31679.0,Pre-Disruption
2657,2025-12-07,1,2,104,8500,2432,6,57288,22911.0,Post-Disruption
2658,2024-05-25,3,3,104,6157,3520,8,19177,16515.5,During-Disruption
2659,2023-04-26,2,1,102,11723,4368,13,49084,30048.5,Pre-Disruption
2660,2025-07-29,3,3,104,6326,3566,7,30707,16606.0,Post-Disruption
2661,2023-12-03,1,1,104,8568,2367,4,79060,22356.0,During-Disruption
2662,2025-05-30,1,1,102,8645,2267,5,64746,22871.5,Post-Disruption
2663,2025-01-06,4,1,102,1611,2150,4,30564,5604.5,Post-Disruption
2664,2025-04-19,3,4,103,6365,3554,7,41651,16939.5,Post-Disruption
2665,2023-05-27,1,1,104,8420,2544,4,35664,21599.0,Pre-Disruption
2666,2024-03-18,1,3,101,8523,2729,7,61209,22600.5,During-Disruption
2667,2025-04-16,1,1,102,8496,2251,6,62173,22538.0,Post-Disruption
2668,2025-11-02,2,1,102,11837,4444,13,68796,30280.5,Post-Disruption
2669,2025-07-31,3,4,103,6192,3491,8,31600,16917.0,Post-Disruption
2670,2023-10-14,3,2,103,6194,3592,6,21007,16666.0,Pre-Disruption
2671,2024-12-20,2,1,103,11723,4139,13,60750,31007.5,During-Disruption
2672,2024-04-24,3,1,104,6235,3308,6,70908,16305.5,During-Disruption
2673,2023-01-22,2,4,104,11832,4334,14,39541,30738.0,Pre-Disruption
2674,2024-11-13,1,1,104,8453,2480,7,57321,22351.5,During-Disruption
2675,2025-06-24,2,2,102,11991,4404,12,84728,31756.5,Post-Disruption
2676,2023-11-16,4,1,103,1511,1721,2,72940,5101.5,During-Disruption
2677,2023-05-06,3,1,102,6230,3546,7,68133,16432.0,Pre-Disruption
2678,2023-10-04,2,1,101,11977,4459,14,52551,31089.5,Pre-Disruption
2679,2023-07-13,2,2,104,11963,4688,14,51346,30596.5,Pre-Disruption
2680,2024-11-26,4,3,102,1477,1638,3,44284,5675.5,During-Disruption
2681,2023-02-26,2,1,101,11962,4074,14,53327,31437.0,Pre-Disruption
2682,2023-01-19,1,3,102,8467,2760,5,65904,22546.5,Pre-Disruption
2683,2023-09-21,4,4,101,1461,1816,2,81235,4926.5,Pre-Disruption
2684,2025-03-04,3,4,102,6274,3145,7,48120,17196.0,Post-Disruption
2685,2023-04-23,1,1,102,8679,2617,4,63396,23409.5,Pre-Disruption
2686,2024-06-25,2,1,104,11935,4202,15,72214,31383.5,During-Disruption
2687,2024-10-08,2,4,102,11835,4655,15,62284,30383.5,During-Disruption
2688,2024-08-01,1,1,102,8623,2718,7,78456,22384.5,During-Disruption
2689,2025-12-24,4,1,103,1488,2212,1,23668,5199.0,Post-Disruption
2690,2023-01-25,2,4,102,11806,4295,14,35474,30025.0,Pre-Disruption
2691,2023-01-01,3,1,104,6140,3349,8,30540,16874.0,Pre-Disruption
2692,2025-06-29,1,1,102,8585,2427,6,81397,23162.5,Post-Disruption
2693,2023-05-21,2,1,104,11887,4102,13,15085,31028.5,Pre-Disruption
2694,2024-10-09,1,3,103,8408,2291,4,54658,22868.0,During-Disruption
2695,2023-07-07,3,1,104,6279,3256,9,43035,17362.5,Pre-Disruption
2696,2023-07-20,2,4,103,11885,4698,14,50409,30730.5,Pre-Disruption
2697,2023-09-14,2,2,103,11781,4145,15,76617,31098.5,Pre-Disruption
2698,2024-06-30,1,2,103,8576,2466,6,57821,22383.0,During-Disruption
2699,2023-07-13,1,1,103,8493,2318,7,43357,22474.5,Pre-Disruption
2700,2024-12-03,1,1,103,8515,2702,5,30521,22686.5,During-Disruption
2701,2025-03-12,1,2,104,8559,2463,4,73593,23159.5,Post-Disruption
2702,2025-07-30,2,1,103,11944,4275,14,29528,30514.0,Post-Disruption
2703,2024-02-18,2,4,103,11982,4058,14,20265,31412.0,During-Disruption
2704,2025-06-28,2,1,103,11912,4346,14,71841,31310.0,Post-Disruption
2705,2023-07-07,2,2,103,11851,4664,14,70937,30564.5,Pre-Disruption
2706,2023-02-14,1,1,103,8565,2385,4,27754,23407.5,Pre-Disruption
2707,2023-03-24,1,3,101,8542,2314,4,54356,23335.0,Pre-Disruption
2708,2023-12-24,1,1,102,8424,2561,6,84513,23032.0,During-Disruption
2709,2025-12-25,3,1,102,6299,3135,9,44560,16862.5,Post-Disruption
2710,2025-07-24,2,4,103,11932,4441,13,41714,31192.0,Post-Disruption
2711,2024-01-10,1,2,103,8403,2777,6,75811,22121.5,During-Disruption
2712,2023-06-11,1,2,101,8687,2462,5,56022,23179.5,Pre-Disruption
2713,2023-11-18,3,2,103,6272,2950,9,27302,16282.0,During-Disruption
2714,2024-03-25,3,3,101,6283,3250,8,49545,16866.5,During-Disruption
2715,2025-11-02,2,1,102,11950,4416,14,84566,31584.0,Post-Disruption
2716,2023-07-03,2,1,104,11990,4012,13,59022,31162.0,Pre-Disruption
2717,2023-04-21,1,3,102,8685,2593,6,41472,22629.5,Pre-Disruption
2718,2024-05-22,4,1,104,1511,2131,4,28527,5653.5,During-Disruption
2719,2023-10-22,3,3,104,6229,3112,6,46013,16367.5,Pre-Disruption
2720,2025-06-22,1,1,104,8586,2469,5,79839,22481.0,Post-Disruption
2721,2025-08-31,3,1,103,6128,2939,6,75956,16341.0,Post-Disruption
2722,2024-09-23,3,1,101,6257,3546,7,29593,17387.5,During-Disruption
2723,2025-11-16,1,2,104,8634,2380,4,78306,22770.0,Post-Disruption
2724,2025-01-02,2,2,101,11977,4264,15,54624,30946.5,Post-Disruption
2725,2023-11-17,1,1,102,8501,2305,7,26705,23057.5,During-Disruption
2726,2025-07-01,1,1,104,8624,2686,6,33593,23476.0,Post-Disruption
2727,2024-03-12,3,4,102,6374,3303,9,83605,17911.0,During-Disruption
2728,2025-02-19,1,1,101,8631,2589,7,23618,22131.5,Post-Disruption
2729,2025-12-12,3,3,101,6373,3507,8,61320,17079.5,Post-Disruption
2730,2024-12-26,4,4,102,1512,1722,2,20221,5283.0,During-Disruption
2731,2023-01-31,1,4,101,8538,2236,7,49072,22472.0,Pre-Disruption
2732,2023-12-03,2,4,102,11915,4502,15,25868,31366.5,During-Disruption
2733,2023-07-02,3,1,101,6373,3426,6,29880,17382.5,Pre-Disruption
2734,2025-11-12,3,4,103,6283,3496,9,35778,16961.5,Post-Disruption
2735,2024-06-27,3,3,102,6293,2991,8,61096,17042.5,During-Disruption
2736,2025-10-30,1,3,104,8678,2299,7,83614,22250.0,Post-Disruption
2737,2024-10-21,2,1,104,11971,4685,12,36906,30590.5,During-Disruption
2738,2023-06-09,2,4,104,11999,4454,15,25309,30985.5,Pre-Disruption
2739,2025-11-03,4,3,101,1471,2197,1,38736,4184.5,Post-Disruption
2740,2024-02-16,1,3,102,8595,2593,7,66427,22598.5,During-Disruption
2741,2025-10-08,4,1,101,1669,2193,2,38620,4818.5,Post-Disruption
2742,2023-02-22,1,1,104,8639,2704,6,31580,23526.5,Pre-Disruption
2743,2024-02-12,4,4,103,1507,1716,4,57497,4332.5,During-Disruption
2744,2025-04-26,2,2,104,11991,4678,13,34612,30615.5,Post-Disruption
2745,2025-11-11,2,1,104,11999,4490,13,24008,30691.5,Post-Disruption
2746,2025-11-19,2,3,104,11799,4341,14,82027,30285.5,Post-Disruption
2747,2024-12-03,1,1,103,8480,2625,4,50530,22157.0,During-Disruption
2748,2023-09-17,1,1,103,8669,2669,5,59347,22992.5,Pre-Disruption
2749,2025-12-18,1,1,102,8416,2333,6,68886,21968.0,Post-Disruption
2750,2025-02-14,1,1,103,8592,2379,7,56755,22174.0,Post-Disruption
2751,2025-11-01,1,1,102,8611,2876,4,74733,22321.5,Post-Disruption
2752,2025-04-29,3,1,103,6225,3111,6,66354,17506.5,Post-Disruption
2753,2023-12-20,2,1,102,11825,4517,12,17503,30671.5,During-Disruption
2754,2025-05-22,1,2,104,8529,2784,5,53550,21871.5,Post-Disruption
2755,2025-09-17,3,4,103,6244,3312,7,62527,17403.0,Post-Disruption
2756,2025-10-14,2,2,101,11955,4356,14,39671,31206.5,Post-Disruption
2757,2023-10-21,4,1,101,1422,2052,1,64966,4432.0,Pre-Disruption
2758,2023-07-28,2,1,102,11913,4434,12,34044,30439.5,Pre-Disruption
2759,2025-03-28,1,3,103,8528,2276,6,40717,21940.0,Post-Disruption
2760,2024-01-25,2,4,103,11711,4282,15,29263,30443.5,During-Disruption
2761,2023-11-21,2,1,101,11840,4676,12,42764,30677.0,During-Disruption
2762,2025-07-28,1,1,103,8667,2885,4,27511,22267.5,Post-Disruption
2763,2025-06-07,1,2,103,8456,2809,6,22421,22996.0,Post-Disruption
2764,2024-10-29,1,3,102,8485,2736,6,30678,23030.5,During-Disruption
2765,2024-09-24,1,1,104,8673,2620,5,84554,23631.5,During-Disruption
2766,2024-07-30,2,2,101,11802,4150,15,32358,30800.0,During-Disruption
2767,2023-05-17,2,3,104,11842,4502,13,81184,31212.0,Pre-Disruption
2768,2024-03-03,1,4,103,8575,2865,5,62965,22767.5,During-Disruption
2769,2024-09-03,2,1,103,11832,4587,14,50367,30950.0,During-Disruption
2770,2025-06-29,2,4,102,11963,4514,13,33171,30461.5,Post-Disruption
2771,2025-03-29,1,1,104,8546,2784,7,82367,22106.0,Post-Disruption
2772,2023-05-21,1,3,104,8411,2822,4,20894,21672.5,Pre-Disruption
2773,2023-06-26,1,2,102,8454,2534,5,35991,22331.0,Pre-Disruption
2774,2023-07-17,1,1,104,8629,2783,5,27207,22439.5,Pre-Disruption
2775,2024-09-15,1,2,102,8521,2611,5,62472,22998.5,During-Disruption
2776,2024-11-21,1,1,102,8632,2454,7,22678,22998.0,During-Disruption
2777,2024-02-05,2,1,103,11861,4217,15,66047,31206.5,During-Disruption
2778,2024-04-15,2,1,103,11781,4207,15,39779,31368.5,During-Disruption
2779,2023-08-06,1,2,103,8446,2489,6,35536,22417.0,Pre-Disruption
2780,2025-07-17,1,1,102,8690,2776,4,32040,23657.0,Post-Disruption
2781,2024-09-23,2,4,103,11859,4284,14,63750,30825.5,During-Disruption
2782,2025-08-08,3,1,101,6278,3415,6,34846,16455.0,Post-Disruption
2783,2025-06-24,3,1,101,6307,3530,7,34510,16934.5,Post-Disruption
2784,2023-06-24,2,1,103,11739,4677,15,18024,31116.5,Pre-Disruption
2785,2023-01-23,1,2,102,8613,2431,7,59575,22919.5,Pre-Disruption
2786,2023-08-23,1,1,101,8553,2841,7,30446,23331.5,Pre-Disruption
2787,2025-11-02,3,1,103,6392,3503,7,31455,17289.0,Post-Disruption
2788,2025-07-17,1,1,101,8565,2531,4,64901,22736.5,Post-Disruption
2789,2024-06-06,4,1,101,1671,2236,3,61125,5527.5,During-Disruption
2790,2024-03-06,2,3,101,11723,4206,14,52380,30254.5,During-Disruption
2791,2025-03-03,2,2,104,11814,4625,13,35563,30251.0,Post-Disruption
2792,2024-06-16,1,1,101,8659,2560,4,21026,22977.5,During-Disruption
2793,2025-09-05,2,1,103,11925,4350,15,42171,30841.5,Post-Disruption
2794,2025-03-20,2,4,101,11801,4372,12,26718,30118.5,Post-Disruption
2795,2025-07-01,1,1,103,8530,2300,4,59279,22063.0,Post-Disruption
2796,2025-05-20,1,4,101,8663,2743,7,59598,23097.5,Post-Disruption
2797,2024-06-23,3,1,101,6111,3369,6,65429,17076.5,During-Disruption
2798,2025-10-20,2,1,104,11880,4130,13,46391,31225.0,Post-Disruption
2799,2023-08-15,2,3,101,11860,4528,14,40577,30947.0,Pre-Disruption
2800,2025-05-22,1,4,103,8513,2676,5,77271,22443.5,Post-Disruption
2801,2025-06-10,3,1,104,6117,3147,6,81138,16555.5,Post-Disruption
2802,2025-11-02,3,1,104,6203,3274,9,44464,16624.5,Post-Disruption
2803,2023-07-29,2,1,101,11885,4395,14,76507,30586.5,Pre-Disruption
2804,2025-01-10,2,4,101,11792,4575,13,32908,30269.0,Post-Disruption
2805,2024-02-01,2,2,102,11842,4077,12,48934,31253.0,During-Disruption
2806,2023-01-31,2,1,101,11842,4040,15,66084,30267.0,Pre-Disruption
2807,2025-06-16,1,1,102,8499,2457,5,24952,22640.5,Post-Disruption
2808,2024-10-10,4,1,103,1461,1780,1,84828,4348.5,During-Disruption
2809,2023-11-25,2,1,101,11783,4289,15,45405,30483.5,During-Disruption
2810,2025-08-09,1,1,101,8675,2324,5,79684,23505.5,Post-Disruption
2811,2024-09-12,2,2,102,11866,4623,15,62625,31651.0,During-Disruption
2812,2023-06-11,3,1,102,6394,3367,7,76451,16496.0,Pre-Disruption
2813,2025-02-14,1,1,104,8528,2434,5,56948,22014.0,Post-Disruption
2814,2023-10-01,1,2,104,8466,2699,4,54466,22954.0,Pre-Disruption
2815,2025-10-23,2,1,101,11746,4551,14,36335,30732.0,Post-Disruption
2816,2025-11-17,1,1,103,8547,2837,6,23664,22203.5,Post-Disruption
2817,2023-11-22,3,1,104,6349,2973,9,60166,16647.5,During-Disruption
2818,2025-07-28,1,1,104,8536,2890,7,29192,22654.0,Post-Disruption
2819,2024-06-23,3,3,104,6194,2904,9,66620,16737.0,During-Disruption
2820,2024-05-02,1,2,102,8637,2317,7,67647,23360.5,During-Disruption
2821,2025-04-01,1,1,101,8683,2860,7,17878,23258.5,Post-Disruption
2822,2025-12-24,3,1,102,6134,3213,6,21131,17062.0,Post-Disruption
2823,2023-12-22,2,1,103,11995,4200,15,35360,31272.5,During-Disruption
2824,2023-08-23,1,2,102,8657,2742,6,73865,22454.5,Pre-Disruption
2825,2023-08-15,1,2,101,8669,2629,6,80861,22536.5,Pre-Disruption
2826,2023-02-18,2,1,102,11746,4666,13,28503,30811.0,Pre-Disruption
2827,2023-04-28,2,1,103,11793,4618,13,77085,31042.5,Pre-Disruption
2828,2023-02-23,4,1,101,1581,1758,1,81346,5423.5,Pre-Disruption
2829,2024-07-18,4,3,101,1589,2280,1,23595,5887.5,During-Disruption
2830,2025-12-03,2,4,101,11750,4300,15,37370,30746.0,Post-Disruption
2831,2023-02-22,2,4,101,11905,4419,13,29658,30878.5,Pre-Disruption
2832,2024-07-11,2,1,103,11824,4257,12,33611,31079.0,During-Disruption
2833,2025-05-17,2,3,101,11911,4061,12,47611,31543.5,Post-Disruption
2834,2024-02-02,1,3,103,8665,2860,6,55857,22261.5,During-Disruption
2835,2024-11-05,1,4,103,8534,2361,4,16438,22800.0,During-Disruption
2836,2024-01-22,1,1,102,8672,2285,4,44622,22223.0,During-Disruption
2837,2023-04-21,1,3,102,8677,2212,5,48500,22256.5,Pre-Disruption
2838,2024-09-05,1,1,101,8699,2474,7,15805,23448.5,During-Disruption
2839,2023-01-17,2,2,104,11966,4416,15,75451,31585.0,Pre-Disruption
2840,2025-06-02,3,1,104,6397,3023,6,72525,17052.5,Post-Disruption
2841,2024-06-24,2,3,101,11978,4615,13,35063,31535.0,During-Disruption
2842,2023-06-20,1,4,103,8613,2248,7,51836,23027.5,Pre-Disruption
2843,2024-02-13,1,1,102,8461,2202,7,75519,23022.5,During-Disruption
2844,2025-01-09,2,2,101,11753,4582,12,26345,29927.5,Post-Disruption
2845,2025-05-07,1,1,101,8511,2470,7,79023,22870.5,Post-Disruption
2846,2023-08-18,2,1,103,11968,4549,15,65855,31857.0,Pre-Disruption
